timestamp,GMXXX_NO2 (ppm),GMXXX_Ethanol (ppm),GMXXX_VOC (ppm),GMXXX_CO (ppm),MiCS5524_CO (ppm),MiCS5524_Ethanol (ppm),MiCS5524_VOC (ppm),label
1765201775143,0.926000,0.645000,0.212000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201775801,0.928000,0.645000,0.212000,0.063000,4.882000,3.916000,1.515000,level_1_state_1
1765201775953,0.928000,0.644000,0.213000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201776510,0.927000,0.645000,0.213000,0.063000,4.981000,4.020000,1.550000,level_1_state_1
1765201776510,0.928000,0.645000,0.213000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201777117,0.928000,0.645000,0.214000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201777622,0.928000,0.645000,0.214000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201777672,0.927000,0.645000,0.215000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201778686,0.929000,0.645000,0.217000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201778990,0.928000,0.645000,0.217000,0.063000,4.981000,4.020000,1.550000,level_1_state_1
1765201780100,0.929000,0.645000,0.219000,0.063000,5.181000,4.232000,1.620000,level_1_state_1
1765201781111,0.930000,0.645000,0.219000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201781364,0.930000,0.644000,0.221000,0.064000,5.281000,4.339000,1.656000,level_1_state_1
1765201782023,0.930000,0.645000,0.221000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201782023,0.929000,0.645000,0.221000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201782577,0.930000,0.645000,0.222000,0.063000,5.081000,4.125000,1.585000,level_1_state_1
1765201782628,0.931000,0.645000,0.222000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201783184,0.930000,0.645000,0.222000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201783640,0.930000,0.644000,0.223000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201783742,0.930000,0.644000,0.223000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201784197,0.931000,0.644000,0.223000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201784248,0.930000,0.644000,0.224000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201784755,0.930000,0.643000,0.224000,0.065000,4.882000,3.916000,1.515000,level_1_state_1
1765201785109,0.932000,0.644000,0.225000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201785159,0.930000,0.644000,0.225000,0.063000,4.981000,4.020000,1.550000,level_1_state_1
1765201785919,0.930000,0.644000,0.225000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201786274,0.932000,0.644000,0.226000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201786577,0.930000,0.644000,0.227000,0.064000,5.181000,4.232000,1.620000,level_1_state_1
1765201786829,0.932000,0.645000,0.227000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201787133,0.932000,0.644000,0.227000,0.064000,5.181000,4.232000,1.620000,level_1_state_1
1765201787335,0.932000,0.644000,0.228000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201787842,0.932000,0.645000,0.228000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201787943,0.932000,0.645000,0.228000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201788045,0.932000,0.644000,0.228000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201788600,0.932000,0.644000,0.229000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201789158,0.933000,0.644000,0.229000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201789562,0.932000,0.644000,0.229000,0.063000,4.981000,4.020000,1.550000,level_1_state_1
1765201790018,0.933000,0.644000,0.229000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201790069,0.932000,0.644000,0.230000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201790829,0.932000,0.644000,0.230000,0.063000,4.981000,4.020000,1.550000,level_1_state_1
1765201791486,0.933000,0.644000,0.231000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201791739,0.933000,0.644000,0.232000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201792447,0.934000,0.643000,0.232000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201792498,0.933000,0.644000,0.232000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201793156,0.934000,0.644000,0.233000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201793965,0.933000,0.643000,0.233000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201794927,0.934000,0.644000,0.234000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201796549,0.934000,0.644000,0.235000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201797866,0.934000,0.644000,0.236000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201798474,0.935000,0.644000,0.237000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201798929,0.935000,0.644000,0.238000,0.064000,4.882000,3.916000,1.515000,level_1_state_1
1765201799535,0.935000,0.644000,0.238000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201799839,0.935000,0.644000,0.238000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201800396,0.935000,0.643000,0.239000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201801054,0.935000,0.643000,0.239000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201801104,0.935000,0.643000,0.240000,0.065000,5.281000,4.339000,1.656000,level_1_state_1
1765201801661,0.937000,0.644000,0.239000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201802472,0.935000,0.643000,0.240000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201803431,0.935000,0.643000,0.240000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201803786,0.936000,0.643000,0.241000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201805103,0.936000,0.643000,0.241000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201805355,0.937000,0.643000,0.242000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201805458,0.937000,0.643000,0.242000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201806369,0.937000,0.643000,0.242000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201807280,0.937000,0.643000,0.244000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201808143,0.937000,0.644000,0.244000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201808245,0.937000,0.643000,0.244000,0.064000,5.181000,4.232000,1.620000,level_1_state_1
1765201808801,0.936000,0.643000,0.244000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201809410,0.937000,0.643000,0.244000,0.065000,4.882000,3.916000,1.515000,level_1_state_1
1765201809460,0.937000,0.642000,0.244000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201809916,0.937000,0.642000,0.245000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201810271,0.936000,0.643000,0.245000,0.064000,4.981000,4.020000,1.550000,level_1_state_1
1765201811030,0.937000,0.642000,0.245000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201812700,0.937000,0.642000,0.247000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201813359,0.937000,0.642000,0.247000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201813663,0.937000,0.642000,0.247000,0.065000,5.281000,4.339000,1.656000,level_1_state_1
1765201814272,0.937000,0.641000,0.248000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201814374,0.937000,0.642000,0.248000,0.064000,5.081000,4.125000,1.585000,level_1_state_1
1765201814879,0.937000,0.642000,0.248000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201814981,0.937000,0.642000,0.248000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201815688,0.937000,0.642000,0.248000,0.065000,4.882000,3.916000,1.515000,level_1_state_1
1765201815739,0.938000,0.641000,0.248000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201816295,0.936000,0.642000,0.249000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201816397,0.937000,0.641000,0.248000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201817660,0.938000,0.641000,0.249000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201818420,0.937000,0.641000,0.249000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201818825,0.937000,0.641000,0.250000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201818925,0.936000,0.641000,0.250000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201820089,0.937000,0.641000,0.251000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201820393,0.938000,0.642000,0.252000,0.065000,5.382000,4.448000,1.692000,level_1_state_1
1765201820494,0.938000,0.642000,0.252000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201820899,0.938000,0.642000,0.252000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201821001,0.938000,0.642000,0.252000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201821254,0.937000,0.642000,0.252000,0.065000,4.981000,4.020000,1.550000,level_1_state_1
1765201822114,0.938000,0.642000,0.252000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201822519,0.937000,0.642000,0.252000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201823077,0.938000,0.642000,0.253000,0.065000,5.081000,4.125000,1.585000,level_1_state_1
1765201823683,0.938000,0.641000,0.252000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201823784,0.938000,0.641000,0.253000,0.065000,5.281000,4.339000,1.656000,level_1_state_1
1765201824493,0.938000,0.641000,0.253000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201824898,0.938000,0.641000,0.253000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201824949,0.938000,0.642000,0.254000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201826465,0.938000,0.641000,0.254000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201827169,0.939000,0.641000,0.254000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201827270,0.939000,0.642000,0.256000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201827775,0.938000,0.642000,0.256000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201828834,0.939000,0.641000,0.256000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201828884,0.938000,0.641000,0.256000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201829537,0.938000,0.641000,0.256000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201830193,0.938000,0.641000,0.256000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201830546,0.938000,0.641000,0.256000,0.065000,5.181000,4.232000,1.620000,level_1_state_1
1765201832057,0.938000,0.641000,0.256000,0.066000,5.081000,4.125000,1.585000,level_1_state_1
1765201832360,0.940000,0.642000,0.257000,0.066000,5.483000,4.558000,1.728000,level_1_state_1
1765201832461,0.939000,0.641000,0.258000,0.066000,5.281000,4.339000,1.656000,level_1_state_1
1765201832915,0.939000,0.640000,0.258000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201833722,0.941000,0.641000,0.258000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201833924,0.938000,0.640000,0.258000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201834025,0.938000,0.641000,0.259000,0.066000,5.181000,4.232000,1.620000,level_1_state_1
1765201835740,0.941000,0.641000,0.260000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201835790,0.939000,0.641000,0.260000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201836398,0.940000,0.641000,0.260000,0.068000,5.081000,4.125000,1.585000,level_1_state_1
1765201836801,0.940000,0.641000,0.260000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201837052,0.940000,0.641000,0.259000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201837606,0.940000,0.641000,0.260000,0.068000,4.981000,4.020000,1.550000,level_1_state_1
1765201837858,0.940000,0.640000,0.260000,0.067000,5.281000,4.339000,1.656000,level_1_state_1
1765201838009,0.940000,0.641000,0.260000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201838513,0.938000,0.641000,0.260000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201839474,0.939000,0.641000,0.260000,0.067000,5.382000,4.448000,1.692000,level_1_state_1
1765201841897,0.940000,0.641000,0.261000,0.068000,5.382000,4.448000,1.692000,level_1_state_1
1765201842553,0.940000,0.641000,0.261000,0.068000,5.687000,4.781000,1.801000,level_1_state_1
1765201843260,0.939000,0.641000,0.261000,0.068000,5.382000,4.448000,1.692000,level_1_state_1
1765201844117,0.940000,0.641000,0.260000,0.067000,5.382000,4.448000,1.692000,level_1_state_1
1765201845180,0.940000,0.641000,0.261000,0.068000,5.181000,4.232000,1.620000,level_1_state_1
1765201846999,0.939000,0.640000,0.261000,0.068000,5.585000,4.669000,1.765000,level_1_state_1
1765201847554,0.940000,0.641000,0.261000,0.067000,5.687000,4.781000,1.801000,level_1_state_1
1765201847856,0.940000,0.640000,0.261000,0.068000,5.281000,4.339000,1.656000,level_1_state_1
1765201848260,0.940000,0.641000,0.262000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201850735,0.940000,0.641000,0.262000,0.067000,5.281000,4.339000,1.656000,level_1_state_1
1765201861082,0.939000,0.640000,0.263000,0.067000,6.312000,5.479000,2.027000,level_1_state_1
1765201861082,0.940000,0.640000,0.264000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201861939,0.940000,0.640000,0.264000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201863301,0.940000,0.640000,0.264000,0.066000,5.687000,4.781000,1.801000,level_1_state_1
1765201864411,0.939000,0.640000,0.264000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201864563,0.940000,0.640000,0.264000,0.067000,5.483000,4.558000,1.728000,level_1_state_1
1765201864916,0.940000,0.640000,0.264000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201865270,0.940000,0.640000,0.265000,0.068000,4.981000,4.020000,1.550000,level_1_state_1
1765201865877,0.940000,0.641000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201866384,0.940000,0.640000,0.264000,0.068000,4.981000,4.020000,1.550000,level_1_state_1
1765201866485,0.940000,0.640000,0.264000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201866991,0.938000,0.641000,0.263000,0.068000,5.081000,4.125000,1.585000,level_1_state_1
1765201867093,0.938000,0.640000,0.264000,0.067000,5.081000,4.125000,1.585000,level_1_state_1
1765201867904,0.940000,0.640000,0.264000,0.068000,4.981000,4.020000,1.550000,level_1_state_1
1765201868460,0.939000,0.640000,0.264000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201869674,0.940000,0.640000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201869724,0.940000,0.640000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201869976,0.940000,0.640000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201870382,0.940000,0.641000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201870483,0.939000,0.640000,0.264000,0.068000,4.981000,4.020000,1.550000,level_1_state_1
1765201870990,0.940000,0.640000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201871700,0.941000,0.641000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201872813,0.940000,0.640000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201873066,0.940000,0.640000,0.264000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201873571,0.940000,0.640000,0.264000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201874379,0.940000,0.640000,0.264000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201875287,0.941000,0.640000,0.264000,0.066000,4.981000,4.020000,1.550000,level_1_state_1
1765201875540,0.940000,0.640000,0.265000,0.067000,5.181000,4.232000,1.620000,level_1_state_1
1765201876146,0.941000,0.640000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_1
1765201877157,0.940000,0.641000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_2
1765201877410,0.941000,0.641000,0.265000,0.068000,5.081000,4.125000,1.585000,level_1_state_2
1765201877715,0.941000,0.641000,0.265000,0.067000,4.882000,3.916000,1.515000,level_1_state_2
1765201877766,0.941000,0.640000,0.265000,0.068000,4.882000,3.916000,1.515000,level_1_state_2
1765201878323,0.941000,0.641000,0.264000,0.068000,4.784000,3.813000,1.481000,level_1_state_2
1765201878879,0.941000,0.641000,0.264000,0.068000,4.784000,3.813000,1.481000,level_1_state_2
1765201879182,0.941000,0.641000,0.264000,0.067000,4.981000,4.020000,1.550000,level_1_state_2
1765201879688,0.941000,0.640000,0.262000,0.068000,4.784000,3.813000,1.481000,level_1_state_2
1765201879790,0.941000,0.641000,0.262000,0.067000,4.882000,3.916000,1.515000,level_1_state_2
1765201880448,0.940000,0.641000,0.261000,0.068000,4.686000,3.711000,1.446000,level_1_state_2
1765201880752,0.941000,0.641000,0.261000,0.068000,4.784000,3.813000,1.481000,level_1_state_2
1765201881258,0.941000,0.640000,0.261000,0.068000,4.686000,3.711000,1.446000,level_1_state_2
1765201881712,0.941000,0.641000,0.260000,0.067000,4.882000,3.916000,1.515000,level_1_state_2
1765201882167,0.941000,0.641000,0.260000,0.067000,4.686000,3.711000,1.446000,level_1_state_2
1765201882319,0.941000,0.641000,0.259000,0.067000,4.686000,3.711000,1.446000,level_1_state_2
1765201882977,0.940000,0.642000,0.258000,0.067000,4.784000,3.813000,1.481000,level_1_state_2
1765201883482,0.941000,0.641000,0.258000,0.067000,4.686000,3.711000,1.446000,level_1_state_2
1765201883583,0.940000,0.642000,0.257000,0.067000,4.686000,3.711000,1.446000,level_1_state_2
1765201883988,0.940000,0.641000,0.257000,0.067000,4.589000,3.611000,1.412000,level_1_state_2
1765201884039,0.940000,0.641000,0.257000,0.067000,4.589000,3.611000,1.412000,level_1_state_2
1765201884546,0.940000,0.641000,0.256000,0.066000,4.589000,3.611000,1.412000,level_1_state_2
1765201885608,0.940000,0.641000,0.256000,0.067000,4.686000,3.711000,1.446000,level_1_state_2
1765201886366,0.940000,0.641000,0.256000,0.067000,4.981000,4.020000,1.550000,level_1_state_2
1765201887328,0.939000,0.642000,0.253000,0.066000,4.882000,3.916000,1.515000,level_1_state_2
1765201887632,0.939000,0.642000,0.252000,0.066000,4.784000,3.813000,1.481000,level_1_state_2
1765201889302,0.939000,0.642000,0.251000,0.065000,4.492000,3.512000,1.379000,level_1_state_2
1765201889859,0.938000,0.641000,0.249000,0.065000,4.784000,3.813000,1.481000,level_1_state_2
1765201890616,0.937000,0.642000,0.245000,0.064000,4.589000,3.611000,1.412000,level_1_state_2
1765201891934,0.934000,0.642000,0.241000,0.064000,4.300000,3.316000,1.312000,level_1_state_2
1765201892135,0.935000,0.642000,0.240000,0.063000,4.396000,3.413000,1.345000,level_1_state_2
1765201892388,0.934000,0.642000,0.238000,0.063000,4.396000,3.413000,1.345000,level_1_state_2
1765201892489,0.933000,0.642000,0.238000,0.062000,4.300000,3.316000,1.312000,level_1_state_2
1765201894918,0.933000,0.642000,0.236000,0.062000,4.492000,3.512000,1.379000,level_1_state_2
1765201906199,0.913000,0.642000,0.189000,0.056000,4.016000,3.033000,1.214000,level_1_state_2
1765201908779,0.910000,0.642000,0.182000,0.055000,4.016000,3.033000,1.214000,level_1_state_2
1765201908880,0.909000,0.643000,0.181000,0.055000,3.829000,2.849000,1.150000,level_1_state_2
1765201909386,0.908000,0.643000,0.180000,0.055000,3.736000,2.759000,1.119000,level_1_state_2
1765201910247,0.906000,0.643000,0.177000,0.055000,3.922000,2.940000,1.182000,level_1_state_2
1765201910905,0.906000,0.643000,0.176000,0.055000,3.736000,2.759000,1.119000,level_1_state_2
1765201911764,0.903000,0.643000,0.174000,0.054000,3.736000,2.759000,1.119000,level_1_state_2
1765201912572,0.903000,0.644000,0.172000,0.055000,3.829000,2.849000,1.150000,level_1_state_2
1765201912673,0.904000,0.643000,0.171000,0.054000,3.922000,2.940000,1.182000,level_1_state_2
1765201913077,0.902000,0.643000,0.170000,0.054000,3.736000,2.759000,1.119000,level_1_state_2
1765201913179,0.903000,0.644000,0.169000,0.054000,3.736000,2.759000,1.119000,level_1_state_2
1765201913888,0.902000,0.643000,0.169000,0.054000,3.644000,2.671000,1.087000,level_1_state_2
1765201913989,0.902000,0.643000,0.167000,0.054000,3.922000,2.940000,1.182000,level_1_state_2
1765201914394,0.901000,0.643000,0.167000,0.054000,3.644000,2.671000,1.087000,level_1_state_2
1765201914999,0.901000,0.642000,0.166000,0.054000,3.736000,2.759000,1.119000,level_1_state_2
1765201915505,0.901000,0.643000,0.165000,0.054000,3.922000,2.940000,1.182000,level_1_state_2
1765201915759,0.900000,0.643000,0.164000,0.053000,3.829000,2.849000,1.150000,level_1_state_2
1765201916266,0.898000,0.643000,0.163000,0.054000,3.552000,2.583000,1.057000,level_1_state_2
1765201916368,0.898000,0.643000,0.162000,0.054000,3.736000,2.759000,1.119000,level_1_state_2
1765201916975,0.900000,0.644000,0.162000,0.054000,3.644000,2.671000,1.087000,level_1_state_2
1765201917429,0.898000,0.643000,0.161000,0.053000,3.736000,2.759000,1.119000,level_1_state_2
1765201918289,0.898000,0.643000,0.161000,0.054000,3.736000,2.759000,1.119000,level_1_state_2
1765201918746,0.897000,0.643000,0.158000,0.054000,3.922000,2.940000,1.182000,level_1_state_2
1765201919149,0.897000,0.643000,0.158000,0.053000,3.829000,2.849000,1.150000,level_1_state_2
1765201920559,0.896000,0.643000,0.156000,0.053000,3.829000,2.849000,1.150000,level_1_state_2
1765201921717,0.896000,0.643000,0.155000,0.054000,3.644000,2.671000,1.087000,level_1_state_2
1765201923278,0.893000,0.644000,0.154000,0.053000,3.922000,2.940000,1.182000,level_1_state_2
1765201933140,0.885000,0.644000,0.140000,0.052000,4.686000,3.711000,1.446000,level_1_state_2
1765201934046,0.884000,0.644000,0.139000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201934601,0.884000,0.644000,0.138000,0.053000,3.736000,2.759000,1.119000,level_1_state_2
1765201935206,0.884000,0.643000,0.137000,0.053000,3.644000,2.671000,1.087000,level_1_state_2
1765201936263,0.882000,0.644000,0.136000,0.052000,3.922000,2.940000,1.182000,level_1_state_2
1765201936314,0.882000,0.643000,0.135000,0.053000,3.552000,2.583000,1.057000,level_1_state_2
1765201936818,0.882000,0.644000,0.135000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201937220,0.882000,0.644000,0.135000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201937271,0.882000,0.644000,0.135000,0.052000,3.644000,2.671000,1.087000,level_1_state_2
1765201937875,0.881000,0.644000,0.134000,0.052000,3.736000,2.759000,1.119000,level_1_state_2
1765201938530,0.881000,0.644000,0.134000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201938631,0.881000,0.642000,0.133000,0.052000,3.644000,2.671000,1.087000,level_1_state_2
1765201939085,0.881000,0.644000,0.133000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201939186,0.880000,0.644000,0.133000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201939891,0.880000,0.644000,0.133000,0.052000,3.461000,2.497000,1.026000,level_1_state_2
1765201940143,0.880000,0.643000,0.132000,0.052000,3.644000,2.671000,1.087000,level_1_state_2
1765201940646,0.880000,0.644000,0.132000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201940748,0.881000,0.644000,0.132000,0.053000,3.461000,2.497000,1.026000,level_1_state_2
1765201941956,0.879000,0.644000,0.132000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201941956,0.880000,0.643000,0.131000,0.053000,3.552000,2.583000,1.057000,level_1_state_2
1765201942459,0.879000,0.644000,0.131000,0.052000,3.552000,2.583000,1.057000,level_1_state_2
1765201943016,0.880000,0.644000,0.131000,0.053000,3.552000,2.583000,1.057000,level_1_state_2
1765201943317,0.879000,0.643000,0.131000,0.053000,3.644000,2.671000,1.087000,level_1_state_2
1765201943418,0.880000,0.644000,0.130000,0.052000,3.644000,2.671000,1.087000,level_1_state_2
1765201944224,0.880000,0.644000,0.130000,0.053000,3.552000,2.583000,1.057000,level_1_state_2
1765201944678,0.879000,0.644000,0.129000,0.053000,3.736000,2.759000,1.119000,level_1_state_2
1765201945181,0.880000,0.644000,0.129000,0.053000,3.644000,2.671000,1.087000,level_1_state_2
1765201948100,0.878000,0.644000,0.128000,0.052000,4.205000,3.221000,1.279000,level_1_state_2
1765201948805,0.878000,0.644000,0.128000,0.052000,3.644000,2.671000,1.087000,level_1_state_2
1765201949157,0.878000,0.644000,0.126000,0.053000,3.461000,2.497000,1.026000,level_1_state_2
1765201949459,0.878000,0.643000,0.126000,0.053000,3.644000,2.671000,1.087000,level_1_state_2
