timestamp,GMXXX_NO2 (ppm),GMXXX_Ethanol (ppm),GMXXX_VOC (ppm),GMXXX_CO (ppm),MiCS5524_CO (ppm),MiCS5524_Ethanol (ppm),MiCS5524_VOC (ppm),label
1765200665447,0.709000,0.694000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200677569,0.709000,0.694000,0.066000,0.042000,4.205000,3.221000,1.279000,idle
1765200678124,0.709000,0.694000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200679690,0.709000,0.694000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200680198,0.709000,0.693000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200681007,0.710000,0.694000,0.066000,0.043000,3.191000,2.245000,0.936000,idle
1765200681816,0.711000,0.694000,0.067000,0.043000,3.191000,2.245000,0.936000,idle
1765200683284,0.713000,0.694000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200684754,0.713000,0.694000,0.067000,0.042000,3.102000,2.164000,0.906000,idle
1765200685312,0.713000,0.694000,0.067000,0.042000,3.280000,2.328000,0.965000,idle
1765200686838,0.712000,0.694000,0.066000,0.042000,3.014000,2.084000,0.877000,idle
1765200687243,0.711000,0.694000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200688153,0.711000,0.693000,0.067000,0.042000,3.014000,2.084000,0.877000,idle
1765200688659,0.711000,0.693000,0.067000,0.042000,3.280000,2.328000,0.965000,idle
1765200688762,0.711000,0.693000,0.067000,0.042000,3.191000,2.245000,0.936000,idle
1765200689471,0.711000,0.693000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200690587,0.711000,0.694000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200690790,0.711000,0.694000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200691397,0.711000,0.694000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200691954,0.712000,0.694000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200692868,0.710000,0.693000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200693020,0.709000,0.693000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200693172,0.708000,0.693000,0.066000,0.041000,3.102000,2.164000,0.906000,idle
1765200693980,0.708000,0.693000,0.066000,0.041000,3.102000,2.164000,0.906000,idle
1765200694484,0.709000,0.693000,0.066000,0.041000,3.280000,2.328000,0.965000,idle
1765200695705,0.709000,0.693000,0.066000,0.041000,3.102000,2.164000,0.906000,idle
1765200697569,0.709000,0.693000,0.066000,0.041000,3.014000,2.084000,0.877000,idle
1765200698225,0.708000,0.692000,0.066000,0.041000,3.280000,2.328000,0.965000,idle
1765200698980,0.709000,0.693000,0.066000,0.042000,3.461000,2.497000,1.026000,idle
1765200699484,0.709000,0.692000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200703117,0.709000,0.693000,0.066000,0.042000,3.552000,2.583000,1.057000,idle
1765200704025,0.710000,0.693000,0.066000,0.042000,3.552000,2.583000,1.057000,idle
1765200704629,0.711000,0.693000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200705435,0.710000,0.693000,0.066000,0.041000,3.370000,2.412000,0.996000,idle
1765200705788,0.711000,0.693000,0.067000,0.042000,3.280000,2.328000,0.965000,idle
1765200706898,0.713000,0.693000,0.067000,0.042000,3.280000,2.328000,0.965000,idle
1765200708062,0.713000,0.693000,0.067000,0.042000,3.461000,2.497000,1.026000,idle
1765200708465,0.714000,0.693000,0.067000,0.042000,3.191000,2.245000,0.936000,idle
1765200708968,0.713000,0.693000,0.067000,0.042000,3.370000,2.412000,0.996000,idle
1765200710179,0.714000,0.694000,0.067000,0.042000,3.191000,2.245000,0.936000,idle
1765200710482,0.714000,0.693000,0.067000,0.042000,3.552000,2.583000,1.057000,idle
1765200710634,0.714000,0.693000,0.067000,0.042000,3.102000,2.164000,0.906000,idle
1765200711440,0.714000,0.693000,0.067000,0.042000,3.014000,2.084000,0.877000,idle
1765200711843,0.713000,0.693000,0.067000,0.042000,3.102000,2.164000,0.906000,idle
1765200712449,0.714000,0.693000,0.067000,0.042000,3.102000,2.164000,0.906000,idle
1765200714367,0.714000,0.693000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200714469,0.713000,0.692000,0.067000,0.042000,3.461000,2.497000,1.026000,idle
1765200715124,0.714000,0.693000,0.067000,0.042000,3.191000,2.245000,0.936000,idle
1765200726971,0.713000,0.692000,0.066000,0.041000,4.205000,3.221000,1.279000,idle
1765200727496,0.713000,0.691000,0.066000,0.042000,3.280000,2.328000,0.965000,idle
1765200730606,0.713000,0.693000,0.067000,0.042000,3.014000,2.084000,0.877000,idle
1765200732015,0.711000,0.692000,0.066000,0.042000,3.644000,2.671000,1.087000,idle
1765200733025,0.711000,0.691000,0.066000,0.042000,3.014000,2.084000,0.877000,idle
1765200734737,0.711000,0.691000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200735845,0.709000,0.692000,0.066000,0.041000,3.552000,2.583000,1.057000,idle
1765200737306,0.709000,0.690000,0.065000,0.042000,3.014000,2.084000,0.877000,idle
1765200737614,0.710000,0.692000,0.065000,0.042000,3.370000,2.412000,0.996000,idle
1765200737660,0.710000,0.692000,0.065000,0.042000,3.280000,2.328000,0.965000,idle
1765200738215,0.710000,0.692000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200738669,0.709000,0.691000,0.065000,0.042000,3.191000,2.245000,0.936000,idle
1765200739476,0.710000,0.692000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200739677,0.709000,0.692000,0.065000,0.042000,3.280000,2.328000,0.965000,idle
1765200740281,0.710000,0.691000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200740383,0.710000,0.691000,0.065000,0.042000,3.280000,2.328000,0.965000,idle
1765200740788,0.711000,0.691000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200740889,0.710000,0.691000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200741544,0.710000,0.691000,0.065000,0.042000,3.014000,2.084000,0.877000,idle
1765200741595,0.710000,0.691000,0.065000,0.042000,3.191000,2.245000,0.936000,idle
1765200742099,0.712000,0.690000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200742907,0.710000,0.691000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200743211,0.711000,0.691000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200743771,0.712000,0.691000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200743872,0.711000,0.691000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200744275,0.712000,0.690000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200745081,0.712000,0.691000,0.066000,0.042000,3.280000,2.328000,0.965000,idle
1765200745553,0.713000,0.691000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200746207,0.711000,0.691000,0.066000,0.042000,3.014000,2.084000,0.877000,idle
1765200746610,0.712000,0.690000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200747033,0.712000,0.691000,0.066000,0.042000,3.280000,2.328000,0.965000,idle
1765200759162,0.713000,0.690000,0.066000,0.042000,4.110000,3.126000,1.246000,idle
1765200760124,0.712000,0.690000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200760175,0.712000,0.691000,0.065000,0.043000,3.370000,2.412000,0.996000,idle
1765200761745,0.713000,0.691000,0.065000,0.042000,3.014000,2.084000,0.877000,idle
1765200762754,0.712000,0.690000,0.065000,0.042000,3.191000,2.245000,0.936000,idle
1765200763460,0.711000,0.691000,0.065000,0.042000,3.370000,2.412000,0.996000,idle
1765200764217,0.711000,0.691000,0.065000,0.042000,3.461000,2.497000,1.026000,idle
1765200765332,0.711000,0.690000,0.065000,0.042000,3.280000,2.328000,0.965000,idle
1765200766397,0.711000,0.690000,0.065000,0.042000,3.461000,2.497000,1.026000,idle
1765200767310,0.711000,0.691000,0.065000,0.042000,3.370000,2.412000,0.996000,idle
1765200768070,0.712000,0.690000,0.065000,0.043000,3.461000,2.497000,1.026000,idle
1765200768829,0.712000,0.690000,0.065000,0.042000,3.370000,2.412000,0.996000,idle
1765200768931,0.712000,0.691000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200769135,0.712000,0.690000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200769488,0.712000,0.690000,0.065000,0.042000,3.102000,2.164000,0.906000,idle
1765200771408,0.712000,0.690000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200771915,0.712000,0.690000,0.065000,0.042000,3.461000,2.497000,1.026000,idle
1765200772776,0.710000,0.690000,0.065000,0.042000,3.280000,2.328000,0.965000,idle
1765200773385,0.713000,0.690000,0.065000,0.042000,3.370000,2.412000,0.996000,idle
1765200775105,0.714000,0.691000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200776114,0.714000,0.690000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200776873,0.713000,0.690000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200778037,0.714000,0.691000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200778440,0.713000,0.691000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200779951,0.713000,0.691000,0.065000,0.042000,3.014000,2.084000,0.877000,idle
1765200780391,0.713000,0.691000,0.065000,0.042000,3.280000,2.328000,0.965000,idle
1765200781146,0.713000,0.690000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200781952,0.713000,0.691000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200782659,0.713000,0.690000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200784625,0.713000,0.690000,0.066000,0.042000,3.280000,2.328000,0.965000,idle
1765200787066,0.713000,0.690000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200787878,0.714000,0.690000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200788485,0.714000,0.690000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200789092,0.713000,0.690000,0.066000,0.042000,3.014000,2.084000,0.877000,idle
1765200789348,0.714000,0.690000,0.066000,0.043000,3.461000,2.497000,1.026000,idle
1765200789396,0.714000,0.690000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200789750,0.713000,0.690000,0.065000,0.042000,3.014000,2.084000,0.877000,idle
1765200790713,0.713000,0.690000,0.066000,0.042000,3.014000,2.084000,0.877000,idle
1765200791569,0.713000,0.690000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200792426,0.713000,0.689000,0.066000,0.043000,3.102000,2.164000,0.906000,idle
1765200793738,0.712000,0.689000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200794645,0.713000,0.689000,0.066000,0.043000,3.102000,2.164000,0.906000,idle
1765200796208,0.713000,0.690000,0.066000,0.043000,3.644000,2.671000,1.087000,idle
1765200797017,0.713000,0.689000,0.065000,0.043000,3.370000,2.412000,0.996000,idle
1765200797419,0.713000,0.690000,0.066000,0.042000,3.461000,2.497000,1.026000,idle
1765200797822,0.713000,0.690000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200798884,0.714000,0.689000,0.066000,0.043000,3.191000,2.245000,0.936000,idle
1765200799892,0.714000,0.690000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200802467,0.713000,0.689000,0.066000,0.043000,3.191000,2.245000,0.936000,idle
1765200805218,0.714000,0.689000,0.066000,0.044000,3.280000,2.328000,0.965000,idle
1765200805774,0.714000,0.689000,0.066000,0.043000,3.552000,2.583000,1.057000,idle
1765200806479,0.715000,0.689000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200807442,0.714000,0.690000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200808550,0.713000,0.689000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200810060,0.712000,0.689000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200822584,0.709000,0.688000,0.066000,0.042000,4.205000,3.221000,1.279000,idle
1765200823648,0.709000,0.688000,0.066000,0.043000,3.736000,2.759000,1.119000,idle
1765200826834,0.710000,0.688000,0.066000,0.043000,3.552000,2.583000,1.057000,idle
1765200829001,0.711000,0.689000,0.065000,0.043000,3.736000,2.759000,1.119000,idle
1765200831018,0.710000,0.688000,0.065000,0.042000,3.829000,2.849000,1.150000,idle
1765200831422,0.712000,0.689000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200831776,0.712000,0.689000,0.066000,0.043000,3.191000,2.245000,0.936000,idle
1765200832131,0.711000,0.688000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200832739,0.712000,0.689000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200833245,0.713000,0.689000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200834657,0.712000,0.688000,0.066000,0.043000,3.102000,2.164000,0.906000,idle
1765200835315,0.712000,0.689000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200836128,0.713000,0.689000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200836584,0.713000,0.689000,0.066000,0.042000,3.191000,2.245000,0.936000,idle
1765200837901,0.712000,0.687000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200838611,0.712000,0.688000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200839871,0.713000,0.689000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200841189,0.713000,0.689000,0.066000,0.043000,3.461000,2.497000,1.026000,idle
1765200842202,0.713000,0.689000,0.066000,0.042000,3.370000,2.412000,0.996000,idle
1765200846411,0.711000,0.688000,0.066000,0.043000,3.552000,2.583000,1.057000,idle
1765200847626,0.711000,0.688000,0.066000,0.042000,3.461000,2.497000,1.026000,idle
1765200848791,0.711000,0.688000,0.065000,0.042000,3.552000,2.583000,1.057000,idle
1765200849703,0.711000,0.688000,0.065000,0.043000,3.370000,2.412000,0.996000,idle
1765200851465,0.711000,0.687000,0.065000,0.042000,3.370000,2.412000,0.996000,idle
1765200852327,0.712000,0.688000,0.065000,0.043000,3.736000,2.759000,1.119000,idle
1765200853643,0.713000,0.689000,0.065000,0.043000,3.370000,2.412000,0.996000,idle
1765200854905,0.713000,0.688000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200855509,0.713000,0.688000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200856316,0.713000,0.689000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200856518,0.713000,0.688000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200857476,0.713000,0.687000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200858031,0.713000,0.689000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200858535,0.713000,0.688000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200858686,0.713000,0.687000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200859140,0.713000,0.688000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200859493,0.713000,0.687000,0.065000,0.044000,3.102000,2.164000,0.906000,idle
1765200859695,0.713000,0.688000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200860298,0.711000,0.687000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200860499,0.712000,0.688000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200860701,0.712000,0.687000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200861205,0.713000,0.688000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200862162,0.712000,0.688000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200862517,0.712000,0.687000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200863176,0.712000,0.688000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200863886,0.712000,0.687000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200864798,0.712000,0.688000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200865152,0.713000,0.687000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200866115,0.712000,0.688000,0.064000,0.044000,3.191000,2.245000,0.936000,idle
1765200866369,0.713000,0.688000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200866480,0.712000,0.687000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200867900,0.712000,0.687000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200868710,0.712000,0.687000,0.064000,0.043000,3.102000,2.164000,0.906000,idle
1765200869216,0.713000,0.687000,0.065000,0.044000,3.461000,2.497000,1.026000,idle
1765200870737,0.713000,0.687000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200871853,0.713000,0.688000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200873477,0.713000,0.687000,0.065000,0.044000,3.370000,2.412000,0.996000,idle
1765200874592,0.713000,0.688000,0.065000,0.043000,3.370000,2.412000,0.996000,idle
1765200875756,0.713000,0.687000,0.065000,0.044000,3.644000,2.671000,1.087000,idle
1765200876366,0.713000,0.688000,0.065000,0.044000,3.461000,2.497000,1.026000,idle
1765200877280,0.713000,0.687000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200877686,0.713000,0.688000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200879004,0.713000,0.689000,0.065000,0.044000,3.191000,2.245000,0.936000,idle
1765200879613,0.714000,0.687000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200880019,0.713000,0.687000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200880881,0.713000,0.687000,0.065000,0.044000,3.102000,2.164000,0.906000,idle
1765200882963,0.713000,0.687000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200883773,0.714000,0.687000,0.065000,0.043000,3.461000,2.497000,1.026000,idle
1765200884078,0.714000,0.688000,0.065000,0.043000,3.461000,2.497000,1.026000,idle
1765200884179,0.714000,0.687000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200885092,0.714000,0.687000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200886005,0.714000,0.687000,0.065000,0.044000,3.370000,2.412000,0.996000,idle
1765200886208,0.714000,0.686000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200886617,0.714000,0.687000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200887886,0.714000,0.686000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200888746,0.714000,0.687000,0.065000,0.044000,3.102000,2.164000,0.906000,idle
1765200889253,0.714000,0.686000,0.065000,0.043000,3.461000,2.497000,1.026000,idle
1765200889460,0.714000,0.687000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200889562,0.714000,0.686000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200890120,0.715000,0.687000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200891337,0.713000,0.685000,0.065000,0.044000,3.014000,2.084000,0.877000,idle
1765200892148,0.714000,0.686000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200892705,0.714000,0.686000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200893821,0.714000,0.686000,0.065000,0.044000,3.280000,2.328000,0.965000,idle
1765200894633,0.714000,0.686000,0.064000,0.044000,3.370000,2.412000,0.996000,idle
1765200895343,0.714000,0.687000,0.065000,0.043000,3.370000,2.412000,0.996000,idle
1765200895598,0.714000,0.686000,0.065000,0.043000,3.014000,2.084000,0.877000,idle
1765200896162,0.714000,0.686000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200896669,0.714000,0.686000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200897582,0.714000,0.686000,0.065000,0.044000,3.191000,2.245000,0.936000,idle
1765200899813,0.714000,0.686000,0.065000,0.044000,3.102000,2.164000,0.906000,idle
1765200901029,0.715000,0.687000,0.065000,0.044000,3.102000,2.164000,0.906000,idle
1765200901689,0.715000,0.687000,0.065000,0.044000,3.370000,2.412000,0.996000,idle
1765200902601,0.716000,0.686000,0.066000,0.044000,3.280000,2.328000,0.965000,idle
1765200903514,0.715000,0.686000,0.066000,0.043000,3.370000,2.412000,0.996000,idle
1765200904628,0.716000,0.686000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200905743,0.715000,0.686000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200906203,0.715000,0.686000,0.066000,0.043000,3.280000,2.328000,0.965000,idle
1765200906558,0.714000,0.685000,0.066000,0.043000,3.461000,2.497000,1.026000,idle
1765200906711,0.714000,0.686000,0.066000,0.043000,3.191000,2.245000,0.936000,idle
1765200906966,0.714000,0.686000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200907675,0.716000,0.686000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200907828,0.715000,0.686000,0.066000,0.043000,3.191000,2.245000,0.936000,idle
1765200908335,0.715000,0.685000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200909146,0.715000,0.686000,0.066000,0.043000,3.014000,2.084000,0.877000,idle
1765200909705,0.716000,0.686000,0.066000,0.043000,3.102000,2.164000,0.906000,idle
1765200910717,0.716000,0.685000,0.066000,0.042000,3.102000,2.164000,0.906000,idle
1765200911682,0.716000,0.686000,0.065000,0.043000,3.280000,2.328000,0.965000,idle
1765200914221,0.716000,0.686000,0.065000,0.043000,3.552000,2.583000,1.057000,idle
1765200915183,0.716000,0.685000,0.065000,0.043000,3.102000,2.164000,0.906000,idle
1765200916097,0.715000,0.685000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200917009,0.714000,0.685000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200917821,0.714000,0.685000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200918378,0.714000,0.685000,0.065000,0.043000,3.191000,2.245000,0.936000,idle
1765200921317,0.713000,0.685000,0.064000,0.042000,3.552000,2.583000,1.057000,idle
1765200933579,0.714000,0.685000,0.065000,0.043000,4.205000,3.221000,1.279000,idle
1765200954264,0.715000,0.684000,0.066000,0.045000,4.300000,3.316000,1.312000,idle
1765200954517,0.716000,0.685000,0.065000,0.045000,3.191000,2.245000,0.936000,idle
1765200966680,0.733000,0.684000,0.069000,0.050000,4.396000,3.413000,1.345000,idle
1765200966934,0.741000,0.684000,0.071000,0.050000,3.644000,2.671000,1.087000,idle
1765200967493,0.744000,0.683000,0.072000,0.050000,3.461000,2.497000,1.026000,idle
1765200969167,0.751000,0.683000,0.073000,0.051000,3.370000,2.412000,0.996000,idle
1765200969644,0.757000,0.684000,0.076000,0.052000,3.552000,2.583000,1.057000,idle
1765200970202,0.768000,0.683000,0.078000,0.052000,3.370000,2.412000,0.996000,idle
1765200971014,0.768000,0.684000,0.079000,0.052000,3.191000,2.245000,0.936000,idle
1765200971369,0.772000,0.684000,0.080000,0.052000,3.461000,2.497000,1.026000,idle
1765200972131,0.773000,0.684000,0.081000,0.053000,3.280000,2.328000,0.965000,idle
1765200975575,0.780000,0.684000,0.085000,0.053000,3.370000,2.412000,0.996000,idle
1765200977043,0.791000,0.683000,0.092000,0.053000,4.016000,3.033000,1.214000,idle
1765200978504,0.797000,0.683000,0.095000,0.053000,3.736000,2.759000,1.119000,idle
1765201003229,0.829000,0.682000,0.126000,0.053000,4.686000,3.711000,1.446000,idle
1765201003432,0.826000,0.682000,0.125000,0.052000,3.829000,2.849000,1.150000,idle
1765201003941,0.826000,0.682000,0.125000,0.053000,3.461000,2.497000,1.026000,idle
1765201005157,0.826000,0.683000,0.124000,0.053000,3.461000,2.497000,1.026000,idle
1765201018221,0.826000,0.682000,0.126000,0.052000,4.882000,3.916000,1.515000,idle
1765201020451,0.826000,0.682000,0.127000,0.052000,4.205000,3.221000,1.279000,idle
1765201021413,0.827000,0.682000,0.127000,0.053000,4.300000,3.316000,1.312000,idle
1765201021667,0.827000,0.682000,0.128000,0.053000,3.829000,2.849000,1.150000,idle
1765201022825,0.828000,0.682000,0.128000,0.053000,3.922000,2.940000,1.182000,idle
1765201023582,0.829000,0.683000,0.129000,0.053000,4.110000,3.126000,1.246000,idle
1765201025300,0.829000,0.682000,0.130000,0.053000,3.829000,2.849000,1.150000,idle
1765201025955,0.833000,0.682000,0.133000,0.053000,4.205000,3.221000,1.279000,idle
1765201029241,0.837000,0.683000,0.135000,0.053000,3.829000,2.849000,1.150000,idle
1765201029394,0.842000,0.682000,0.141000,0.052000,4.300000,3.316000,1.312000,idle
1765201030305,0.842000,0.682000,0.141000,0.052000,3.736000,2.759000,1.119000,idle
